transcript_id,gene_id,gene_name,gene_type,chrom,utr5_start,utr5_end,strand,utr5_length,bound
ENST00000395598.3,ENSG00000079974.13,RABL2B,protein_coding,chr22,51205933,51222087,-,1485,False
ENST00000395591.1,ENSG00000079974.13,RABL2B,protein_coding,chr22,51205933,51222090,-,1492,False
ENST00000395595.3,ENSG00000079974.13,RABL2B,protein_coding,chr22,51205933,51222091,-,1741,False
ENST00000436958.1,ENSG00000079974.13,RABL2B,protein_coding,chr22,51205957,51222066,-,1746,False
ENST00000395590.1,ENSG00000079974.13,RABL2B,protein_coding,chr22,51209637,51222058,-,2083,False
ENST00000468451.1,ENSG00000079974.13,RABL2B,protein_coding,chr22,51214198,51222028,-,444,False
ENST00000413505.1,ENSG00000079974.13,RABL2B,protein_coding,chr22,51220722,51221473,-,330,False
ENST00000399012.1,ENSG00000182378.8,PLCXD1,protein_coding,chrX,192988,220020,+,4318,False
ENST00000430923.2,ENSG00000182378.8,PLCXD1,protein_coding,chrX,193019,200854,+,63,False
ENST00000445062.1,ENSG00000182378.8,PLCXD1,protein_coding,chrX,197721,200854,+,291,False
ENST00000381657.2,ENSG00000182378.8,PLCXD1,protein_coding,chrX,197858,220023,+,4538,False
ENST00000429181.1,ENSG00000182378.8,PLCXD1,protein_coding,chrX,197860,200854,+,287,False
ENST00000381663.3,ENSG00000182378.8,PLCXD1,protein_coding,chrX,198128,220020,+,894,False
ENST00000443019.1,ENSG00000182378.8,PLCXD1,protein_coding,chrX,199829,200854,+,60,False
ENST00000415337.1,ENSG00000182378.8,PLCXD1,protein_coding,chrX,200131,200854,+,45,False
ENST00000447472.1,ENSG00000182378.8,PLCXD1,protein_coding,chrX,200145,200854,+,63,False
ENST00000448477.1,ENSG00000182378.8,PLCXD1,protein_coding,chrX,200400,200854,+,454,False
ENST00000326153.4,ENSG00000178605.8,GTPBP6,protein_coding,chrX,220024,221743,-,666,False
ENST00000400701.3,ENSG00000178605.8,GTPBP6,protein_coding,chrX,221416,221743,-,327,False
ENST00000390665.3,ENSG00000167393.12,PPP2R3B,protein_coding,chrX,294697,347445,-,426,False
ENST00000381625.4,ENSG00000167393.12,PPP2R3B,protein_coding,chrX,334506,334779,-,273,False
ENST00000334060.3,ENSG00000185960.8,SHOX,protein_coding,chrX,585078,620146,+,1276,False
ENST00000381578.1,ENSG00000185960.8,SHOX,protein_coding,chrX,585078,607558,+,2881,False
ENST00000554971.1,ENSG00000185960.8,SHOX,protein_coding,chrX,591541,606303,+,1026,False
ENST00000381575.1,ENSG00000185960.8,SHOX,protein_coding,chrX,591541,620146,+,676,False
ENST00000381567.3,ENSG00000205755.6,CRLF2,protein_coding,chrX,1314889,1314892,-,3,False
ENST00000400841.2,ENSG00000205755.6,CRLF2,protein_coding,chrX,1331527,1331530,-,3,False
ENST00000381566.1,ENSG00000205755.6,CRLF2,protein_coding,chrX,1317789,1317792,-,3,False
ENST00000381529.3,ENSG00000198223.10,CSF2RA,protein_coding,chrX,1387692,1428815,+,616,False
ENST00000432318.2,ENSG00000198223.10,CSF2RA,protein_coding,chrX,1387692,1428828,+,781,False
ENST00000361536.3,ENSG00000198223.10,CSF2RA,protein_coding,chrX,1387692,1428828,+,757,False
ENST00000501036.2,ENSG00000198223.10,CSF2RA,protein_coding,chrX,1387692,1428828,+,821,False
ENST00000381524.3,ENSG00000198223.10,CSF2RA,protein_coding,chrX,1387700,1429274,+,1091,False
ENST00000412290.1,ENSG00000198223.10,CSF2RA,protein_coding,chrX,1387710,1401596,+,88,False
ENST00000419094.1,ENSG00000198223.10,CSF2RA,protein_coding,chrX,1387722,1401596,+,292,False
ENST00000381509.3,ENSG00000198223.10,CSF2RA,protein_coding,chrX,1387724,1424834,+,371,False
ENST00000494969.2,ENSG00000198223.10,CSF2RA,protein_coding,chrX,1387724,1428815,+,219,False
ENST00000355805.2,ENSG00000198223.10,CSF2RA,protein_coding,chrX,1387737,1428827,+,711,False
ENST00000486791.1,ENSG00000198223.10,CSF2RA,protein_coding,chrX,1387737,1428827,+,816,False
ENST00000355432.3,ENSG00000198223.10,CSF2RA,protein_coding,chrX,1387737,1428827,+,497,False
ENST00000417535.2,ENSG00000198223.10,CSF2RA,protein_coding,chrX,1401570,1428828,+,485,False
ENST00000381500.1,ENSG00000198223.10,CSF2RA,protein_coding,chrX,1401578,1428531,+,284,False
ENST00000331035.4,ENSG00000185291.6,IL3RA,protein_coding,chrX,1455508,1501578,+,572,False
ENST00000432757.1,ENSG00000185291.6,IL3RA,protein_coding,chrX,1455688,1460658,+,169,False
ENST00000381469.2,ENSG00000185291.6,IL3RA,protein_coding,chrX,1501355,1501358,+,3,False
ENST00000381401.5,ENSG00000169100.8,SLC25A6,protein_coding,chrX,1505044,1511617,-,1168,True
ENST00000416733.2,ENSG00000169093.10,ASMTL,protein_coding,chrX,1522031,1571768,-,331,False
ENST00000534940.1,ENSG00000169093.10,ASMTL,protein_coding,chrX,1522031,1572655,-,359,False
ENST00000381317.3,ENSG00000169093.10,ASMTL,protein_coding,chrX,1522033,1571766,-,164,False
ENST00000381333.4,ENSG00000169093.10,ASMTL,protein_coding,chrX,1522033,1571822,-,220,False
ENST00000381297.4,ENSG00000182162.5,P2RY8,protein_coding,chrX,1581464,1656000,-,3121,False
ENST00000313871.3,ENSG00000197976.6,AKAP17A,protein_coding,chrX,1710485,1721407,+,1119,False
ENST00000474361.1,ENSG00000197976.6,AKAP17A,protein_coding,chrX,1710515,1721395,+,2077,False
ENST00000381261.3,ENSG00000197976.6,AKAP17A,protein_coding,chrX,1710517,1719196,+,849,False
ENST00000381241.3,ENSG00000196433.7,ASMT,protein_coding,chrX,1733893,1761974,+,269,False
ENST00000381229.4,ENSG00000196433.7,ASMT,protein_coding,chrX,1734056,1761920,+,52,False
ENST00000381233.3,ENSG00000196433.7,ASMT,protein_coding,chrX,1734067,1761974,+,95,False
ENST00000432523.1,ENSG00000196433.7,ASMT,protein_coding,chrX,1761904,1761974,+,70,False
ENST00000334651.5,ENSG00000169084.8,DHRSX,protein_coding,chrX,2137556,2419019,-,1581,False
ENST00000412516.2,ENSG00000169084.8,DHRSX,protein_coding,chrX,2418966,2419014,-,48,False
ENST00000444280.1,ENSG00000169084.8,DHRSX,protein_coding,chrX,2343253,2418691,-,432,False
ENST00000441131.2,ENSG00000169084.8,DHRSX,protein_coding,chrX,2184894,2420846,-,350,False
ENST00000478825.1,ENSG00000169084.8,DHRSX,protein_coding,chrX,2209542,2310510,-,218,False
ENST00000381223.4,ENSG00000214717.5,ZBED1,protein_coding,chrX,2404454,2419008,-,2428,False
ENST00000381222.2,ENSG00000214717.5,ZBED1,protein_coding,chrX,2404476,2419008,-,2403,False
ENST00000381218.3,ENSG00000214717.5,ZBED1,protein_coding,chrX,2406226,2418596,-,750,False
ENST00000461691.1,ENSG00000214717.5,ZBED1,protein_coding,chrX,2408760,2418936,-,132,False
ENST00000381192.3,ENSG00000002586.13,CD99,protein_coding,chrX,2609219,2659350,+,690,False
ENST00000381187.3,ENSG00000002586.13,CD99,protein_coding,chrX,2609316,2659142,+,385,False
ENST00000381184.1,ENSG00000002586.13,CD99,protein_coding,chrX,2609320,2651708,+,387,False
ENST00000381180.3,ENSG00000002586.13,CD99,protein_coding,chrX,2609989,2610291,+,302,False
ENST00000381177.1,ENSG00000002586.13,CD99,protein_coding,chrX,2656071,2659166,+,573,False
ENST00000381174.5,ENSG00000124343.8,XG,protein_coding,chrX,2670090,2733968,+,1775,False
ENST00000419513.2,ENSG00000124343.8,XG,protein_coding,chrX,2670092,2732589,+,394,False
ENST00000426774.1,ENSG00000124343.8,XG,protein_coding,chrX,2670092,2734539,+,2344,False
ENST00000509484.2,ENSG00000124343.8,XG,protein_coding,chrX,2670185,2670315,+,130,False
ENST00000398806.3,ENSG00000056998.14,GYG2,protein_coding,chrX,2746828,2799481,+,546,False
ENST00000381163.3,ENSG00000056998.14,GYG2,protein_coding,chrX,2746862,2800859,+,1890,False
ENST00000338623.5,ENSG00000056998.14,GYG2,protein_coding,chrX,2746862,2800851,+,1882,False
ENST00000542787.1,ENSG00000056998.14,GYG2,protein_coding,chrX,2746862,2800851,+,1882,False
ENST00000520904.1,ENSG00000056998.14,GYG2,protein_coding,chrX,2747312,2748229,+,211,False
ENST00000381154.1,ENSG00000006756.11,ARSD,protein_coding,chrX,2822010,2847392,-,3380,False
ENST00000458014.1,ENSG00000006756.11,ARSD,protein_coding,chrX,2822958,2823061,-,103,False
ENST00000559324.1,ENSG00000006756.11,ARSD,protein_coding,chrX,2838716,2847380,-,321,False
ENST00000540563.1,ENSG00000157399.10,ARSE,protein_coding,chrX,2852698,2886286,-,267,False
ENST00000545496.1,ENSG00000157399.10,ARSE,protein_coding,chrX,2852851,2882325,-,316,False
ENST00000381134.3,ENSG00000157399.10,ARSE,protein_coding,chrX,2852856,2882311,-,86,False
ENST00000438544.1,ENSG00000157399.10,ARSE,protein_coding,chrX,2878441,2882305,-,109,False
ENST00000381130.2,ENSG00000205667.2,ARSH,protein_coding,chrX,2951423,2951612,+,189,False
ENST00000381127.1,ENSG00000062096.10,ARSF,protein_coding,chrX,2959511,3030767,+,394,False
ENST00000537104.1,ENSG00000062096.10,ARSF,protein_coding,chrX,3030594,3030747,+,153,False
ENST00000359361.2,ENSG00000062096.10,ARSF,protein_coding,chrX,2984873,3030747,+,221,False
ENST00000457435.1,ENSG00000228459.2,CXorf28,protein_coding,chrX,3189860,3202694,+,488,False
ENST00000420429.2,ENSG00000228459.2,CXorf28,protein_coding,chrX,3189860,3195134,+,16,False
ENST00000217939.6,ENSG00000101825.7,MXRA5,protein_coding,chrX,3226605,3264682,-,1309,False
ENST00000262848.5,ENSG00000183943.5,PRKX,protein_coding,chrX,3522410,3631649,-,4957,False
ENST00000425492.2,ENSG00000205664.6,RP11-706O15.1,protein_coding,chrX,3735568,3761898,-,625,False
ENST00000381095.3,ENSG00000146938.10,NLGN4X,protein_coding,chrX,5808066,6146904,-,3422,False
ENST00000381093.2,ENSG00000146938.10,NLGN4X,protein_coding,chrX,5808084,6145888,-,3240,False
ENST00000275857.6,ENSG00000146938.10,NLGN4X,protein_coding,chrX,5808318,6145888,-,3006,False
ENST00000381092.1,ENSG00000146938.10,NLGN4X,protein_coding,chrX,5810245,6146656,-,1302,False
ENST00000538097.1,ENSG00000146938.10,NLGN4X,protein_coding,chrX,5810558,6145116,-,803,False
ENST00000381089.3,ENSG00000169059.8,VCX3A,protein_coding,chrX,6451658,6453159,-,437,False
ENST00000398729.1,ENSG00000169059.8,VCX3A,protein_coding,chrX,6451785,6453159,-,310,False
ENST00000381077.5,ENSG00000130021.9,HDHD1,protein_coding,chrX,6966960,7066231,-,1456,False
ENST00000412827.2,ENSG00000130021.9,HDHD1,protein_coding,chrX,6967558,7066194,-,821,False
ENST00000424830.2,ENSG00000130021.9,HDHD1,protein_coding,chrX,6967803,7066199,-,581,False
ENST00000540122.1,ENSG00000130021.9,HDHD1,protein_coding,chrX,6975626,7066231,-,201,False
ENST00000486446.2,ENSG00000130021.9,HDHD1,protein_coding,chrX,7066154,7066166,-,12,False
ENST00000217961.4,ENSG00000101846.6,STS,protein_coding,chrX,7137496,7272851,+,4772,False
ENST00000381059.3,ENSG00000182583.8,VCX,protein_coding,chrX,7810302,7812184,+,349,False
ENST00000341408.4,ENSG00000182583.8,VCX,protein_coding,chrX,7810302,7812057,+,222,False
ENST00000381042.4,ENSG00000006757.7,PNPLA4,protein_coding,chrX,7866287,7895484,-,2613,False
ENST00000444736.1,ENSG00000006757.7,PNPLA4,protein_coding,chrX,7866803,7895780,-,1993,False
ENST00000537427.1,ENSG00000006757.7,PNPLA4,protein_coding,chrX,7866803,7895780,-,2061,False
ENST00000442940.1,ENSG00000006757.7,PNPLA4,protein_coding,chrX,7894160,7895780,-,82,False
ENST00000317103.4,ENSG00000177504.9,VCX2,protein_coding,chrX,8137988,8139308,-,394,False
ENST00000381032.1,ENSG00000205642.5,VCX3B,protein_coding,chrX,8432870,8434547,+,433,False
ENST00000453306.1,ENSG00000205642.5,VCX3B,protein_coding,chrX,8432870,8434550,+,436,False
ENST00000444481.1,ENSG00000205642.5,VCX3B,protein_coding,chrX,8432870,8434424,+,310,False
ENST00000440654.2,ENSG00000205642.5,VCX3B,protein_coding,chrX,8433375,8434522,+,217,False
ENST00000381029.4,ENSG00000205642.5,VCX3B,protein_coding,chrX,8433466,8434510,+,114,False
ENST00000262648.3,ENSG00000011201.6,KAL1,protein_coding,chrX,8496914,8700227,-,4274,False
ENST00000381003.3,ENSG00000183304.6,FAM9A,protein_coding,chrX,8758835,8769424,-,523,False
ENST00000543214.1,ENSG00000183304.6,FAM9A,protein_coding,chrX,8758835,8769378,-,548,False
ENST00000362066.3,ENSG00000177138.11,FAM9B,protein_coding,chrX,8992272,9001351,-,1369,False
ENST00000327220.5,ENSG00000177138.11,FAM9B,protein_coding,chrX,8993035,9002168,-,782,False
ENST00000428477.1,ENSG00000177138.11,FAM9B,protein_coding,chrX,8993035,9001116,-,506,False
ENST00000472522.1,ENSG00000177138.11,FAM9B,protein_coding,chrX,8993145,9132647,-,1263,False
ENST00000407597.2,ENSG00000101849.11,TBL1X,protein_coding,chrX,9431334,9687780,+,3865,False
ENST00000424279.1,ENSG00000101849.11,TBL1X,protein_coding,chrX,9431334,9687780,+,3873,False
ENST00000536365.1,ENSG00000101849.11,TBL1X,protein_coding,chrX,9431351,9684302,+,523,False
ENST00000441088.1,ENSG00000101849.11,TBL1X,protein_coding,chrX,9431359,9621626,+,343,False
ENST00000380961.1,ENSG00000101849.11,TBL1X,protein_coding,chrX,9431368,9686902,+,3096,False
ENST00000415293.1,ENSG00000101849.11,TBL1X,protein_coding,chrX,9431370,9622304,+,340,False
ENST00000217964.7,ENSG00000101849.11,TBL1X,protein_coding,chrX,9433047,9687778,+,4135,False
ENST00000422314.1,ENSG00000101849.11,TBL1X,protein_coding,chrX,9433333,9622304,+,362,False
ENST00000452824.1,ENSG00000101849.11,TBL1X,protein_coding,chrX,9502982,9621626,+,148,False
ENST00000467482.1,ENSG00000101850.8,GPR143,protein_coding,chrX,9693385,9734004,-,550,False
ENST00000380929.2,ENSG00000101850.8,GPR143,protein_coding,chrX,9693453,9734005,-,423,False
ENST00000431126.1,ENSG00000101850.8,GPR143,protein_coding,chrX,9728864,9734229,-,72,False
ENST00000380913.3,ENSG00000146950.8,SHROOM2,protein_coding,chrX,9754495,9917483,+,2599,False
ENST00000418909.2,ENSG00000146950.8,SHROOM2,protein_coding,chrX,9880411,9916398,+,2244,False
ENST00000452575.1,ENSG00000146950.8,SHROOM2,protein_coding,chrX,9880722,9900818,+,1149,False
ENST00000380861.4,ENSG00000047644.13,WWC3,protein_coding,chrX,9983601,10112518,+,3371,False
ENST00000454666.1,ENSG00000047644.13,WWC3,protein_coding,chrX,10031498,10109658,+,200,False
ENST00000380833.4,ENSG00000073464.7,CLCN4,protein_coding,chrX,10125023,10205700,+,4470,False
ENST00000380829.1,ENSG00000073464.7,CLCN4,protein_coding,chrX,10126487,10201737,+,231,False
ENST00000421085.2,ENSG00000073464.7,CLCN4,protein_coding,chrX,10126539,10201760,+,229,False
ENST00000454850.1,ENSG00000073464.7,CLCN4,protein_coding,chrX,10126571,10153072,+,31,False
ENST00000453318.2,ENSG00000101871.10,MID1,protein_coding,chrX,10413349,10645779,-,4392,False
ENST00000317552.4,ENSG00000101871.10,MID1,protein_coding,chrX,10413349,10588674,-,4462,False
ENST00000380779.1,ENSG00000101871.10,MID1,protein_coding,chrX,10413595,10544995,-,4043,False
ENST00000380780.1,ENSG00000101871.10,MID1,protein_coding,chrX,10413595,10557949,-,4194,False
ENST00000380785.1,ENSG00000101871.10,MID1,protein_coding,chrX,10413595,10851762,-,4091,False
ENST00000380787.1,ENSG00000101871.10,MID1,protein_coding,chrX,10413595,10851773,-,3972,False
ENST00000380782.2,ENSG00000101871.10,MID1,protein_coding,chrX,10416145,10588459,-,1696,False
ENST00000413894.1,ENSG00000101871.10,MID1,protein_coding,chrX,10535587,10645727,-,279,False
ENST00000423614.1,ENSG00000101871.10,MID1,protein_coding,chrX,10535587,10588625,-,352,False
ENST00000321143.4,ENSG00000004961.10,HCCS,protein_coding,chrX,11129420,11141198,+,1473,False
ENST00000380763.3,ENSG00000004961.10,HCCS,protein_coding,chrX,11129461,11139999,+,196,False
ENST00000380762.4,ENSG00000004961.10,HCCS,protein_coding,chrX,11129484,11139999,+,268,False
ENST00000534860.1,ENSG00000047648.17,ARHGAP6,protein_coding,chrX,11136238,11284124,-,284,False
ENST00000380736.1,ENSG00000047648.17,ARHGAP6,protein_coding,chrX,11155662,11445893,-,1570,False
ENST00000303025.6,ENSG00000047648.17,ARHGAP6,protein_coding,chrX,11155663,11284095,-,1633,False
ENST00000337414.4,ENSG00000047648.17,ARHGAP6,protein_coding,chrX,11155663,11683821,-,2195,False
ENST00000495242.1,ENSG00000047648.17,ARHGAP6,protein_coding,chrX,11155663,11683821,-,3233,False
ENST00000380717.3,ENSG00000047648.17,ARHGAP6,protein_coding,chrX,11161516,11161980,-,464,False
ENST00000380718.1,ENSG00000047648.17,ARHGAP6,protein_coding,chrX,11161516,11683821,-,1337,False
ENST00000413512.3,ENSG00000047648.17,ARHGAP6,protein_coding,chrX,11162133,11369656,-,394,False
ENST00000380732.3,ENSG00000047648.17,ARHGAP6,protein_coding,chrX,11166769,11166772,-,3,False
ENST00000380714.3,ENSG00000125363.10,AMELX,protein_coding,chrX,11311532,11318881,+,220,False
ENST00000380712.3,ENSG00000125363.10,AMELX,protein_coding,chrX,11311532,11318881,+,220,False
ENST00000348912.4,ENSG00000125363.10,AMELX,protein_coding,chrX,11311532,11318873,+,212,False
ENST00000312196.4,ENSG00000005302.13,MSL3,protein_coding,chrX,11776277,11793870,+,780,False
ENST00000337339.2,ENSG00000005302.13,MSL3,protein_coding,chrX,11776355,11786096,+,2198,False
ENST00000468149.1,ENSG00000005302.13,MSL3,protein_coding,chrX,11776371,11793350,+,1265,False
ENST00000361672.2,ENSG00000005302.13,MSL3,protein_coding,chrX,11776409,11793350,+,492,False
ENST00000476743.1,ENSG00000005302.13,MSL3,protein_coding,chrX,11776700,11780281,+,503,False
ENST00000421368.2,ENSG00000005302.13,MSL3,protein_coding,chrX,11776704,11776826,+,122,False
ENST00000398527.2,ENSG00000005302.13,MSL3,protein_coding,chrX,11776727,11793574,+,478,False
ENST00000380693.3,ENSG00000005302.13,MSL3,protein_coding,chrX,11777670,11793870,+,1312,False
ENST00000380692.2,ENSG00000005302.13,MSL3,protein_coding,chrX,11777746,11783765,+,484,False
ENST00000380691.2,ENSG00000005302.13,MSL3,protein_coding,chrX,11783719,11786803,+,241,False
ENST00000380682.1,ENSG00000169933.8,FRMPD4,protein_coding,chrX,12156584,12742642,+,4499,False
ENST00000380663.3,ENSG00000101911.8,PRPS2,protein_coding,chrX,12809473,12809616,+,143,False
ENST00000380668.5,ENSG00000101911.8,PRPS2,protein_coding,chrX,12809488,12842341,+,1557,False
ENST00000398491.2,ENSG00000101911.8,PRPS2,protein_coding,chrX,12809524,12841205,+,385,False
ENST00000489404.1,ENSG00000101911.8,PRPS2,protein_coding,chrX,12809606,12828488,+,163,False
ENST00000461630.1,ENSG00000101911.8,PRPS2,protein_coding,chrX,12840912,12841284,+,372,False
ENST00000380659.3,ENSG00000196664.4,TLR7,protein_coding,chrX,12885201,12908499,+,1864,False
ENST00000218032.6,ENSG00000101916.11,TLR8,protein_coding,chrX,12924738,12941288,+,1093,False
ENST00000311912.5,ENSG00000101916.11,TLR8,protein_coding,chrX,12924757,12940321,+,190,False
ENST00000451311.2,ENSG00000205542.6,TMSB4X,protein_coding,chrX,12993226,12995346,+,496,False
ENST00000380636.1,ENSG00000205542.6,TMSB4X,protein_coding,chrX,12993228,12995345,+,1570,False
ENST00000380635.1,ENSG00000205542.6,TMSB4X,protein_coding,chrX,12993362,12995346,+,635,False
ENST00000380633.1,ENSG00000205542.6,TMSB4X,protein_coding,chrX,12993776,12995200,+,363,False
ENST00000542843.1,ENSG00000187268.7,FAM9C,protein_coding,chrX,13053736,13062801,-,5474,False
ENST00000380625.3,ENSG00000187268.7,FAM9C,protein_coding,chrX,13053751,13062800,-,624,False
ENST00000333995.3,ENSG00000187268.7,FAM9C,protein_coding,chrX,13053830,13062721,-,2863,False
ENST00000438997.1,ENSG00000187268.7,FAM9C,protein_coding,chrX,13056467,13056562,-,95,False
ENST00000380622.2,ENSG00000123594.3,ATXN3L,protein_coding,chrX,13336769,13338518,-,684,False
ENST00000361306.1,ENSG00000198759.7,EGFL6,protein_coding,chrX,13587723,13651693,+,739,False
ENST00000380602.3,ENSG00000198759.7,EGFL6,protein_coding,chrX,13587740,13651694,+,723,False
ENST00000545566.1,ENSG00000176896.7,TCEANC,protein_coding,chrX,13671224,13681780,+,485,False
ENST00000544987.1,ENSG00000176896.7,TCEANC,protein_coding,chrX,13671251,13681683,+,152,False
ENST00000314720.4,ENSG00000176896.7,TCEANC,protein_coding,chrX,13671306,13682247,+,812,False
ENST00000380600.1,ENSG00000176896.7,TCEANC,protein_coding,chrX,13673413,13683528,+,1935,False
ENST00000467590.1,ENSG00000176896.7,TCEANC,protein_coding,chrX,13681677,13700083,+,1792,False
ENST00000464506.1,ENSG00000123595.5,RAB9A,protein_coding,chrX,13707243,13728625,+,1436,False
ENST00000453655.2,ENSG00000196459.9,TRAPPC2,protein_coding,chrX,13730362,13752754,-,2438,False
ENST00000359680.5,ENSG00000196459.9,TRAPPC2,protein_coding,chrX,13730362,13752754,-,2296,False
ENST00000380579.1,ENSG00000196459.9,TRAPPC2,protein_coding,chrX,13730365,13752675,-,2356,False
